"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"0","246.794654892083","57.11263134635264","0.0289306640625","0.054931640625","0.0029296875","2584","0.00030830202507693217","36","0.00030830202507693217","0","0.00030830202507693217","0.00030830202507693217","1:0.001836855233706025","1:68","1:0.002683274961265497","0.0289306640625","Yes"
"1","200.7031235247451","170.95169548936144","0.0042724609375","0.0068359375","0.001708984375","2584","0.00025059657431371167","36","0.00025059657431371167","0","0.00025059657431371167","0.00025059657431371167","2:0.001003881487902064;0:0.001836855233706025","2:68;0:68","2:0.0013415097643317553;0:0.002683274961265497","0.0042724609375","Yes"
"2","303.00282995078396","372.0001938540358","0.0037841796875","0.005615234375","0.001953125","2584","0.00016348627927560103","36","0.00016348627927560103","0","0.00016348627927560103","0.00016348627927560103","1:0.001003881487902064;3:0.0012648814736969383","1:68;3:68","1:0.0013415097643317553;3:0.0015196918495122558","0.0037841796875","Yes"
"3","347.7451705144424","376.5876877535336","0.0106201171875","0.018310546875","0.0029296875","2584","0.00024111795870298454","36","0.00024111795870298454","0","0.00024111795870298454","0.00024111795870298454","16:0.002318753971957299;2:0.0012648814736969383;4:0.002007374283916452","16:68;2:68;4:80","16:0.0018088463813953903;2:0.0015196918495122558;4:0.0016870917362592497","0.0106201171875","Yes"
"4","203.97481238303777","182.75957941448212","0.0120849609375","0.02294921875","0.001220703125","2584","0.0002957957290001233","36","0.0002957957290001233","0","0.0002957957290001233","0.0002957957290001233","3:0.002007374283916452;5:0.0021152752797859997","3:80;5:68","3:0.0016870917362592497;5:0.0020496438275439954","0.0120849609375","Yes"
"5","274.4311268469818","176.65049840835727","0.003662109375","0.0029296875","0.00439453125","2584","0.0001651963490888397","36","0.0001651963490888397","0","0.0001651963490888397","0.0001651963490888397","6:0.0011908345314280977;4:0.0021152752797859997","6:68;4:68","6:0.0012285416285298945;4:0.0020496438275439954","0.003662109375","Yes"
"6","302.11322945130496","291.9741748076999","0.00537109375","0.00927734375","0.00146484375","2584","0.00017733667479152393","36","0.00017733667479152393","0","0.00017733667479152393","0.00017733667479152393","5:0.0011908345314280977;7:0.0013103526964489687","5:68;7:68","5:0.0012285416285298945;7:0.0014232760823834345","0.00537109375","Yes"
"7","172.09118633245222","106.32807273025031","0.0045166015625","0.007080078125","0.001953125","2584","0.00023941020409297658","36","0.00023941020409297658","0","0.00023941020409297658","0.00023941020409297658","17:0.0014454584337197929;6:0.0013103526964489687;8:0.0020432265004056427","17:68;6:68;8:80","17:0.0016264707781963872;6:0.0014232760823834345;8:0.0020640839421222357","0.0045166015625","Yes"
"8","231.13048153594997","129.80766786326046","0.0079345703125","0.014892578125","0.0009765625","2584","0.0002592989296317353","36","0.0002592989296317353","0","0.0002592989296317353","0.0002592989296317353","9:0.002162415350053043;7:0.0020432265004056427","9:68;7:80","9:0.0020134999321089753;7:0.0020640839421222357","0.0079345703125","Yes"
"9","148.6287131810764","163.94013950914965","0.0125732421875","0.011474609375","0.013671875","2584","0.00012396189733894638","36","0.00012396189733894638","0","0.00012396189733894638","0.00012396189733894638","8:0.002162415350053043;10:0.0012112293282918463","8:68;10:68","8:0.0020134999321089753;10:0.0012027188618576878","0.0125732421875","Yes"
"10","239.8656693009295","170.68916856249396","0.011474609375","0.02001953125","0.001708984375","2584","0.00022545965967703135","36","0.00022545965967703135","0","0.00022545965967703135","0.00022545965967703135","9:0.0012112293282918463;11:0.0013693339730147525","9:68;11:68","9:0.0012027188618576878;11:0.001520390379471298","0.011474609375","Yes"
"11","212.01818576609114","120.86540974302835","0.01611328125","0.02734375","0.0048828125","2584","0.000286053358605453","36","0.000286053358605453","0","0.000286053358605453","0.000286053358605453","18:0.0013965144641104321;10:0.0013693339730147525;12:0.001184910867565253","18:68;10:68;12:68","18:0.0022807043958816553;10:0.001520390379471298;12:0.0012401427745354077","0.01611328125","Yes"
