"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"0","57.62967372639188","50.392391352571316","0.01611328125","0.030517578125","0.001708984375","1560","0.0013975657636858619","24","0.0013975657636858619","0","0.0013975657636858619","0.0013975657636858619","1:0.010232023540962198","1:68","1:0.008413530443605433","0.01611328125","Yes"
"1","190.81520000199558","207.50773218590834","0.0213623046875","0.028076171875","0.0146484375","1560","0.0003400374002549303","24","0.0003400374002549303","0","0.0003400374002549303","0.0003400374002549303","2:0.002167527043322709;0:0.010232023540962198","2:68;0:68","2:0.0018446802845256682;0:0.008413530443605433","0.0213623046875","Yes"
"2","124.09957253303617","63.8065412631941","0.0040283203125","0.005126953125","0.0029296875","1560","0.0001978032064023442","24","0.0001978032064023442","0","0.0001978032064023442","0.0001978032064023442","1:0.002167527043322709;3:0.0018525359599136926","1:68;3:68","1:0.0018446802845256682;3:0.0017674123306590517","0.0040283203125","Yes"
"3","223.78288227248171","216.8468638267775","0.0216064453125","0.021484375","0.021728515625","1560","0.00019689491866613047","24","0.00019689491866613047","0","0.00019689491866613047","0.00019689491866613047","16:0.002129410516400032;2:0.0018525359599136926;4:0.0016620914436703826","16:68;2:68;4:68","16:0.0015836538111962117;2:0.0017674123306590517;4:0.0021562776072192313","0.0216064453125","Yes"
"4","124.74912732448297","117.65690394606675","0.004638671875","0.008056640625","0.001220703125","1560","0.00022939512340244697","24","0.00022939512340244697","0","0.00022939512340244697","0.00022939512340244697","3:0.0016620914436703826;5:0.002252026712214805","3:68;5:68","3:0.0021562776072192313;5:0.0019143368397021299","0.004638671875","Yes"
"5","119.91531436705085","120.23135433624194","0.0084228515625","0.01220703125","0.004638671875","1560","0.0003439715802560134","24","0.0003439715802560134","0","0.0003439715802560134","0.0003439715802560134","6:0.0025894843794968536;4:0.002252026712214805","6:68;4:68","6:0.0059082637299810725;4:0.0019143368397021299","0.0084228515625","Yes"
"6","149.25808089609228","107.74495781636924","0.00537109375","0.006103515625","0.004638671875","1560","0.00037357993867128466","24","0.00037357993867128466","0","0.00037357993867128466","0.00037357993867128466","5:0.0025894843794968536;7:0.0027154368516768834","5:68;7:68","5:0.0059082637299810725;7:0.003130847892413968","0.00537109375","Yes"
"7","93.83771330664496","39.12923287465913","0.0213623046875","0.034423828125","0.00830078125","1560","0.00043614970918394636","24","0.00043614970918394636","0","0.00043614970918394636","0.00043614970918394636","17:0.002647005665329827;6:0.0027154368516768834;8:0.002663252209231609","17:68;6:68;8:68","17:0.003219646117466002;6:0.003130847892413968;8:0.00308922613008078","0.0213623046875","Yes"
"8","93.67269781099638","45.43286916345885","0.006103515625","0.010498046875","0.001708984375","1560","0.00028070601651731706","24","0.00028070601651731706","0","0.00028070601651731706","0.00028070601651731706","9:0.002022021368579513;7:0.002663252209231609","9:68;7:68","9:0.0020060299711960605;7:0.00308922613008078","0.006103515625","Yes"
"9","326.16026346961945","17.806854416879144","0.01171875","0.01171875","0.01171875","1560","0.0002788041240272979","24","0.0002788041240272979","0","0.0002788041240272979","0.0002788041240272979","8:0.002022021368579513;10:0.0019122469808692255","8:68;10:68","8:0.0020060299711960605;10:0.0019222010546787738","0.01171875","Yes"
