"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"16","148.3666140020801","122.32805571195544","0.0050048828125","0.009765625","0.000244140625","2584","0.000364063984900455","36","0.000364063984900455","0","0.000364063984900455","0.000364063984900455","23:0.00173084739351545;3:0.0019306835533896283","23:68;3:68","23:0.002747427919223916;3:0.0015265241890439762","0.0050048828125","Yes"
"17","276.3832569850392","11.536052164763719","0.0159912109375","0.029541015625","0.00244140625","2584","0.00037042894382737526","36","0.00037042894382737526","0","0.00037042894382737526","0.00037042894382737526","7:0.002260862559939375;27:0.0023070182410605544","7:68;27:68","7:0.0027731391331630717;27:0.003066703512020874","0.0159912109375","Yes"
"18","97.80857232014621","117.69223771168856","0.0115966796875","0.02099609375","0.002197265625","2584","0.0003115212855611965","36","0.0003115212855611965","0","0.0003115212855611965","0.0003115212855611965","11:0.0018078581078344036;31:0.002380326982438896","11:68;31:68","11:0.001770686177422487;31:0.002749578073177633","0.0115966796875","Yes"
"19","122.58422622214043","62.889720037576126","0.0035400390625","0.005859375","0.001220703125","2584","0.00023725523299875998","36","0.00023725523299875998","0","0.00023725523299875998","0.00023725523299875998","35:0.001481911732244795;15:0.0014387204204023285","35:80;15:68","35:0.0032691512949721002;15:0.0014452696997420134","0.0035400390625","Yes"
"20","139.7040778314877","169.01363905124984","0.0072021484375","0.012451171875","0.001953125","2584","0.0002765428614897951","36","0.0002765428614897951","0","0.0002765428614897951","0.0002765428614897951","21:0.003982454442092748","21:68","21:0.002907478323230517","0.0072021484375","Yes"
"21","203.89677803109007","193.72043539788524","0.0032958984375","0.005126953125","0.00146484375","2584","0.00017459904066763297","36","0.00017459904066763297","0","0.00017459904066763297","0.00017459904066763297","36:0.0029398421082045545;20:0.003982454442092748;22:0.002651757611968092","36:68;20:68;22:68","36:0.0018734779359565745;20:0.002907478323230517;22:0.002674878325376495","0.0032958984375","Yes"
"22","217.921157417818","41.34986122920291","0.009033203125","0.015380859375","0.002685546875","2584","0.0002904086109265176","36","0.0002904086109265176","0","0.0002904086109265176","0.0002904086109265176","23:0.0028548843502147203;21:0.002651757611968092","23:68;21:68","23:0.004383308967395971;21:0.002674878325376495","0.009033203125","Yes"
"23","269.34643649420764","149.7574282601697","0.0267333984375","0.0400390625","0.013427734375","2584","0.00015823449362216158","36","0.00015823449362216158","0","0.00015823449362216158","0.00015823449362216158","22:0.0028548843502147203;24:0.004227625233093363;16:0.00173084739351545","22:68;24:68;16:68","22:0.004383308967395971;24:0.003239346723283437;16:0.002747427919223916","0.0267333984375","Yes"
"24","168.2729056422433","69.69389148195005","0.013427734375","0.025634765625","0.001220703125","2584","0.00033714608384625375","36","0.00033714608384625375","0","0.00033714608384625375","0.00033714608384625375","23:0.004227625233093363;25:0.004384048686415676","23:68;25:68","23:0.003239346723283437;25:0.0031473538764204","0.013427734375","Yes"
"25","137.59856896887547","57.65164598828517","0.029296875","0.052490234375","0.006103515625","2584","0.0006636195475029332","36","0.0006636195475029332","0","0.0006636195475029332","0.0006636195475029332","24:0.004384048686415676;26:0.01134008954817839;37:0.00534515966711574","24:68;26:68;37:68","24:0.0031473538764204;26:0.02408252248709991;37:0.003191099937846803","0.029296875","Yes"
