"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"15","300.0435286228997","46.053581445294675","0.015869140625","0.02978515625","0.001953125","2584","0.00023655124090605142","36","0.00023655124090605142","0","0.00023655124090605142","0.00023655124090605142","14:0.0020016943870329595;19:0.0016697640934486557","14:68;19:68","14:0.0010279920053491987;19:0.0013512022338067753","0.015869140625","Yes"
"16","153.95096057766585","32.00754466028506","0.0064697265625","0.012451171875","0.00048828125","2584","0.0003813202036679916","36","0.0003813202036679916","0","0.0003813202036679916","0.0003813202036679916","23:0.0022170324987841328;3:0.0025434604724289267","23:68;3:68","23:0.0027705679229221014;3:0.0031180859244228365","0.0064697265625","Yes"
"17","242.22550021783223","11.177470009082565","0.0076904296875","0.013916015625","0.00146484375","2584","0.0005658085990858561","36","0.0005658085990858561","0","0.0005658085990858561","0.0005658085990858561","7:0.0015285733458552941;27:0.001441284630537637","7:68;27:68","7:0.001958420572189562;27:0.002152664305167251","0.0076904296875","Yes"
"18","117.02198622916123","91.424176690403","0.0166015625","0.02099609375","0.01220703125","2584","0.00022151291285552315","36","0.00022151291285552315","0","0.00022151291285552315","0.00022151291285552315","11:0.0018418461613058101;31:0.0025315097233941375","11:68;31:68","11:0.0019544022756388946;31:0.0023298484280409593","0.0166015625","Yes"
"19","114.10660142784081","56.137131781765305","0.0037841796875","0.0068359375","0.000732421875","2584","0.000276417873740294","36","0.000276417873740294","0","0.000276417873740294","0.000276417873740294","35:0.002017924425479156;15:0.0016697640934486557","35:80;15:68","35:0.0017704865463523956;15:0.0013512022338067753","0.0037841796875","Yes"
"20","158.0487684212906","82.4497107816358","0.01025390625","0.020263671875","0.000244140625","2584","0.00029163409085329476","36","0.00029163409085329476","0","0.00029163409085329476","0.00029163409085329476","21:0.0023854509734483054","21:68","21:0.002012114460854836","0.01025390625","Yes"
"21","216.0861533077118","153.83157216555392","0.0050048828125","0.008544921875","0.00146484375","2584","0.0003893738272625388","36","0.0003893738272625388","0","0.0003893738272625388","0.0003893738272625388","36:0.002210130532725618;20:0.0023854509734483054;22:0.0020147017168631876","36:68;20:68;22:68","36:0.0022369091260484864;20:0.002012114460854836;22:0.0021788528564722076","0.0050048828125","Yes"
"22","228.42023755912186","40.75713542123764","0.00439453125","0.007568359375","0.001220703125","2584","0.00036772455346444305","36","0.00036772455346444305","0","0.00036772455346444305","0.00036772455346444305","23:0.0020760872330273794;21:0.0020147017168631876","23:68;21:68","23:0.002710660577708135;21:0.0021788528564722076","0.00439453125","Yes"
"23","193.39242095557586","144.1855924630483","0.02685546875","0.025146484375","0.028564453125","2584","0.00023101837045666783","36","0.00023101837045666783","0","0.00023101837045666783","0.00023101837045666783","22:0.0020760872330273794;24:0.0031303055514849687;16:0.0022170324987841328","22:68;24:68;16:68","22:0.002710660577708135;24:0.004081671141570625;16:0.0027705679229221014","0.02685546875","Yes"
"24","139.58777624054858","42.67720654538056","0.020751953125","0.039794921875","0.001708984375","2584","0.00042598228022746687","36","0.00042598228022746687","0","0.00042598228022746687","0.00042598228022746687","23:0.0031303055514849687;25:0.003495932435968019","23:68;25:68","23:0.004081671141570625;25:0.003782632891897203","0.020751953125","Yes"
"25","107.69247106754213","39.31485115280182","0.0128173828125","0.018798828125","0.0068359375","2584","0.0005083503583252685","36","0.0005083503583252685","0","0.0005083503583252685","0.0005083503583252685","24:0.003495932435968019;26:0.014210145467534935;37:0.0032352069031997","24:68;26:68;37:68","24:0.003782632891897203;26:0.015724950810833027;37:0.005224863708694266","0.0128173828125","Yes"
"26","10.076020069973612","9.175478206819058","0.0458984375","0.091064453125","0.000732421875","2584","0.0036680901810767197","36","0.0036680901810767197","0","0.0036680901810767197","0.0036680901810767197","25:0.014210145467534935;27:0.010824421025942693","25:68;27:68","25:0.015724950810833027;27:0.013065040867870331","0.0458984375","Yes"
"27","143.37433293849475","54.85811825363463","0.0050048828125","0.0107421875","0.00244140625","2584","0.00021003167076670087","36","0.00021003167076670087","0","0.00021003167076670087","0.00021003167076670087","26:0.010824421025942693;28:0.0014799398235796901;17:0.001441284630537637","26:68;28:68;17:68","26:0.013065040867870331;28:0.0018547188212545418;17:0.002152664305167251","0.0050048828125","Yes"
"28","287.14019058887044","99.50227667326196","0.0277099609375","0.03955078125","0.015869140625","2584","0.0002682608798591378","36","0.0002682608798591378","0","0.0002682608798591378","0.0002682608798591378","27:0.0014799398235796901;29:0.0035022173731216466","27:68;29:68","27:0.0018547188212545418;29:0.0023245240930636346","0.0277099609375","Yes"
"29","69.26602757041879","49.65732230536583","0.022705078125","0.03271484375","0.0126953125","2584","0.0005836980345357741","36","0.0005836980345357741","0","0.0005836980345357741","0.0005836980345357741","38:0.002657779659911652;28:0.0035022173731216466;30:0.0026059935197393913","38:68;28:68;30:68","38:0.0030348790725286956;28:0.0023245240930636346;30:0.002531555933608709","0.022705078125","Yes"
"30","197.45384930784604","53.975534512116056","0.0174560546875","0.018310546875","0.0166015625","2584","0.0005057932917526033","36","0.0005057932917526033","0","0.0005057932917526033","0.0005057932917526033","31:0.002940428717192106;29:0.0026059935197393913","31:68;29:68","31:0.0025685592294111825;29:0.002531555933608709","0.0174560546875","Yes"
"31","123.54073014610086","42.23946663656797","0.0335693359375","0.06494140625","0.002197265625","2584","0.00036254363510866304","36","0.00036254363510866304","0","0.00036254363510866304","0.00036254363510866304","30:0.002940428717192106;32:0.0035439344136212747;18:0.0025315097233941375","30:68;32:68;18:68","30:0.0025685592294111825;32:0.003644674195728337;18:0.0023298484280409593","0.0335693359375","Yes"
"32","203.11284671924562","50.55761436382883","0.0107421875","0.01611328125","0.00537109375","2584","0.00038850510243272087","36","0.00038850510243272087","0","0.00038850510243272087","0.00038850510243272087","31:0.0035439344136212747;33:0.0026547800764716023","31:68;33:68","31:0.003644674195728337;33:0.005516095942914662","0.0107421875","Yes"
"33","119.80095065605143","109.2956154618686","0.0091552734375","0.01171875","0.006591796875","2584","0.00020732617864027767","36","0.00020732617864027767","0","0.00020732617864027767","0.00020732617864027767","39:0.001990369620560456;32:0.0026547800764716023;34:0.0016000432588032798","39:68;32:68;34:68","39:0.0054986211388728945;32:0.005516095942914662;34:0.0019741479692125252","0.0091552734375","Yes"
"34","216.4412408001748","177.8365468907718","0.0054931640625","0.010009765625","0.0009765625","2584","0.00033013006485754743","36","0.00033013006485754743","0","0.00033013006485754743","0.00033013006485754743","33:0.0016000432588032798;35:0.0018767043034245146","33:68;35:68","33:0.0019741479692125252;35:0.0020028162814483275","0.0054931640625","Yes"
"35","539.3626186067486","535.9233926082452","0.015625","0.01025390625","0.02099609375","2584","0.00006920916457228612","36","0.00006920916457228612","0","0.00006920916457228612","0.00006920916457228612","19:0.002017924425479156;34:0.0018767043034245146","19:80;34:68","19:0.0017704865463523956;34:0.0020028162814483275","0.015625","Yes"
"36","166.94221251204024","79.94618804952401","0.0096435546875","0.01904296875","0.000244140625","2584","0.002199425143073301","36","0.002199425143073301","0","0.002199425143073301","0.002199425143073301","41:0.013114916873103372;21:0.002210130532725618","41:68;21:68","41:0.0025957233486449127;21:0.0022369091260484864","0.0096435546875","Yes"
"37","130.71917934266435","15.139070194030882","0.013427734375","0.018310546875","0.008544921875","2584","0.0009294658338219255","36","0.0009294658338219255","0","0.0009294658338219255","0.0009294658338219255","45:0.005235451169118555;25:0.0032352069031997","45:68;25:68","45:0.002934025397131168;25:0.005224863708694266","0.013427734375","Yes"
"38","137.41174807963904","45.30787754129976","0.007568359375","0.009521484375","0.005615234375","2584","0.0005501402528279687","36","0.0005501402528279687","0","0.0005501402528279687","0.0005501402528279687","29:0.002657779659911652;49:0.0025978087306439968","29:68;49:68","29:0.0030348790725286956;49:0.003141756064861362","0.007568359375","Yes"
"39","197.9288197921575","137.9045849938091","0.0093994140625","0.015625","0.003173828125","2584","0.0007074364539112922","36","0.0007074364539112922","0","0.0007074364539112922","0.0007074364539112922","53:0.0025933890413764316;33:0.001990369620560456","53:68;33:68","53:0.0019534455606137757;33:0.0054986211388728945","0.0093994140625","Yes"
