"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"0","231.84023727732148","36.23987100458169","0.03076171875","0.06005859375","0.00146484375","2584","0.00030553737698410375","36","0.00030553737698410375","0","0.00030553737698410375","0.00030553737698410375","1:0.005373019941291912","1:68","1:0.002129359350196758","0.03076171875","Yes"
"1","198.32360352290374","166.1127973358424","0.0155029296875","0.02978515625","0.001220703125","2584","0.0003109884286763811","36","0.0003109884286763811","0","0.0003109884286763811","0.0003109884286763811","2:0.0035618304388823907;0:0.005373019941291912","2:68;0:68","2:0.0011066363133913626;0:0.002129359350196758","0.0155029296875","Yes"
"2","347.90740388646475","385.18275662731963","0.005126953125","0.009033203125","0.001220703125","2584","0.00033097149633292804","36","0.00033097149633292804","0","0.00033097149633292804","0.00033097149633292804","1:0.0035618304388823907;3:0.0015379178755635659","1:68;3:68","1:0.0011066363133913626;3:0.0013198763316324413","0.005126953125","Yes"
"3","322.1020201528047","196.1108716148566","0.007080078125","0.00927734375","0.0048828125","2584","0.00025039033457227464","36","0.00025039033457227464","0","0.00025039033457227464","0.00025039033457227464","16:0.00187933930671208;2:0.0015379178755635659;4:0.0026407591257472385","16:68;2:68;4:80","16:0.0016068989251143417;2:0.0013198763316324413;4:0.002397736512753934","0.007080078125","Yes"
"4","124.41687304411771","66.79390664378519","0.0120849609375","0.02392578125","0.000244140625","2584","0.0005346392217214777","36","0.0005346392217214777","0","0.0005346392217214777","0.0005346392217214777","3:0.0026407591257472385;5:0.0022108833071251832","3:80;5:68","3:0.002397736512753934;5:0.004059227867173443","0.0120849609375","Yes"
"5","324.49812658637876","84.32445869357753","0.00537109375","0.007568359375","0.003173828125","2584","0.00020771359552415838","36","0.00020771359552415838","0","0.00020771359552415838","0.00020771359552415838","6:0.0020089367202819897;4:0.0022108833071251832","6:68;4:68","6:0.0034875679907736268;4:0.004059227867173443","0.00537109375","Yes"
"6","328.27429325783316","128.00721140198647","0.0057373046875","0.009521484375","0.001953125","2584","0.00038168971969568087","36","0.00038168971969568087","0","0.00038168971969568087","0.00038168971969568087","5:0.0020089367202819897;7:0.0015902804740445808","5:68;7:68","5:0.0034875679907736268;7:0.0019778904311210654","0.0057373046875","Yes"
"7","291.7499538914844","68.02419854947901","0.006591796875","0.011474609375","0.001708984375","2584","0.00016980392324415878","36","0.00016980392324415878","0","0.00016980392324415878","0.00016980392324415878","17:0.0018005089842058342;6:0.0015902804740445808;8:0.0022848219992043783","17:68;6:68;8:80","17:0.0020629754686369017;6:0.0019778904311210654;8:0.002831961203479505","0.006591796875","Yes"
"8","222.44331840715628","70.49942608587489","0.0142822265625","0.026611328125","0.001953125","2584","0.00026410025136504577","36","0.00026410025136504577","0","0.00026410025136504577","0.00026410025136504577","9:0.002694845754232511;7:0.0022848219992043783","9:68;7:80","9:0.0025416255854698033;7:0.002831961203479505","0.0142822265625","Yes"
"9","210.94617592069616","116.28766137393144","0.011962890625","0.021728515625","0.002197265625","2584","0.0001183679371756543","36","0.0001183679371756543","0","0.0001183679371756543","0.0001183679371756543","8:0.002694845754232511;10:0.0018912106443997045","8:68;10:68","8:0.0025416255854698033;10:0.0012371500889665488","0.011962890625","Yes"
