"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"0","324.3391566393038","41.67272120944441","0.009033203125","0.015625","0.00244140625","2584","0.0005023913136064164","36","0.0005023913136064164","0","0.0005023913136064164","0.0005023913136064164","1:0.0021471899532530536","1:68","1:0.001800229693787625","0.009033203125","Yes"
"1","166.28505709176605","136.51793643787911","0.0035400390625","0.00537109375","0.001708984375","2584","0.00025188341422408597","36","0.00025188341422408597","0","0.00025188341422408597","0.00025188341422408597","2:0.0011876631756453648;0:0.0021471899532530536","2:68;0:68","2:0.0014453587333230211;0:0.001800229693787625","0.0035400390625","Yes"
"2","393.4281139323522","354.3878897432626","0.00439453125","0.007080078125","0.001708984375","2584","0.00016253599577567","36","0.00016253599577567","0","0.00016253599577567","0.00016253599577567","1:0.0011876631756453648;3:0.0012292942356957326","1:68;3:68","1:0.0014453587333230211;3:0.0015533202557400094","0.00439453125","Yes"
"3","114.1272648597438","97.40205045203199","0.01025390625","0.014892578125","0.005615234375","2584","0.00036536688918823313","36","0.00036536688918823313","0","0.00036536688918823313","0.00036536688918823313","16:0.0035613235609904814;2:0.0012292942356957326;4:0.0019061680030491024","16:68;2:68;4:80","16:0.004778691721918721;2:0.0015533202557400094;4:0.001624390906632328","0.01025390625","Yes"
"4","253.10415687742147","284.2531798704904","0.0120849609375","0.0234375","0.000732421875","2584","0.00045510484144659134","36","0.00045510484144659134","0","0.00045510484144659134","0.00045510484144659134","3:0.0019061680030491024;5:0.002543900754593903","3:80;5:68","3:0.001624390906632328;5:0.0014989583660136863","0.0120849609375","Yes"
"5","297.5912900064969","212.96732882562821","0.0028076171875","0.003662109375","0.001953125","2584","0.0003019699680888983","36","0.0003019699680888983","0","0.0003019699680888983","0.0003019699680888983","6:0.0018686741930689366;4:0.002543900754593903","6:68;4:68","6:0.0014546094873888749;4:0.0014989583660136863","0.0028076171875","Yes"
"6","364.2068926327689","248.2702947302706","0.0048828125","0.007568359375","0.002197265625","2584","0.00014764306037902725","36","0.00014764306037902725","0","0.00014764306037902725","0.00014764306037902725","5:0.0018686741930689366;7:0.001513583204129726","5:68;7:68","5:0.0014546094873888749;7:0.0017021497812659825","0.0048828125","Yes"
"7","304.35903660143595","128.18737320865537","0.00830078125","0.016357421875","0.000244140625","2584","0.00023759083826523203","36","0.00023759083826523203","0","0.00023759083826523203","0.00023759083826523203","17:0.0013480381386751228;6:0.001513583204129726;8:0.00239350841482025","17:68;6:68;8:80","17:0.0015197749887714829;6:0.0017021497812659825;8:0.0019518873129406311","0.00830078125","Yes"
"8","222.90216308013888","146.1443016652523","0.0068359375","0.012451171875","0.001220703125","2584","0.00025892088281322177","36","0.00025892088281322177","0","0.00025892088281322177","0.00025892088281322177","9:0.002664285972366204;7:0.00239350841482025","9:68;7:80","9:0.0019671197786257644;7:0.0019518873129406311","0.0068359375","Yes"
"9","224.05513779600875","316.3253621328828","0.0220947265625","0.017578125","0.026611328125","2584","0.0001701387627329906","36","0.0001701387627329906","0","0.0001701387627329906","0.0001701387627329906","8:0.002664285972366204;10:0.001173512076574068","8:68;10:68","8:0.0019671197786257644;10:0.0011486513200104354","0.0220947265625","Yes"
"10","286.2517287354507","257.6799150663871","0.0078125","0.0068359375","0.00341796875","2584","0.00022447000390091258","36","0.00022447000390091258","0","0.00022447000390091258","0.00022447000390091258","9:0.001173512076574068;11:0.0016811890322714074","9:68;11:68","9:0.0011486513200104354;11:0.0012820202230459932","0.0078125","Yes"
"11","244.39108654548","243.71814096913977","0.0113525390625","0.017578125","0.005126953125","2584","0.00024398220552865438","36","0.00024398220552865438","0","0.00024398220552865438","0.00024398220552865438","18:0.0015761607803155275;10:0.0016811890322714074;12:0.0012265007310438003","18:68;10:68;12:68","18:0.0033817274624224347;10:0.0012820202230459932;12:0.0013002273189822444","0.0113525390625","Yes"
