"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"10","239.59467460739677","272.1765632067759","0.0340576171875","0.016845703125","0.05126953125","1560","0.00014509285978316845","32","0.00014509285978316845","0","0.00014509285978316845","0.00014509285978316845","9:0.0022186914871190067;11:0.0013363822185456231","9:68;11:68","9:0.0016058151793875153;11:0.0018168782703680553","0.0340576171875","Yes"
"11","129.86723822588442","160.70465180939163","0.0068359375","0.00927734375","0.00439453125","1560","0.00023076494611251635","32","0.00023076494611251635","0","0.00023076494611251635","0.00023076494611251635","10:0.0013363822185456231;12:0.004759103450245439","10:68;12:68","10:0.0018168782703680553;12:0.0068771714742030254","0.0068359375","Yes"
"12","199.55779182983323","195.7862985647688","0.025390625","0.022705078125","0.028076171875","1560","0.00020551382079071854","32","0.00020551382079071854","0","0.00020551382079071854","0.00020551382079071854","18:0.001987239928109008;13:0.002334887523036233;11:0.004759103450245439","18:68;13:68;11:68","18:0.0028933046789640093;13:0.0023891617512087904;11:0.0068771714742030254","0.025390625","Yes"
"13","215.40309148856068","108.82720444981751","0.027587890625","0.02001953125","0.03515625","1560","0.00025898579188251853","32","0.00025898579188251853","0","0.00025898579188251853","0.00025898579188251853","12:0.002334887523036233;14:0.002032026597949599","12:68;14:68","12:0.0023891617512087904;14:0.001773538057814994","0.027587890625","Yes"
"14","233.59204720734098","142.3477996184154","0.0250244140625","0.0166015625","0.033447265625","1560","0.00019590206108797075","32","0.00019590206108797075","0","0.00019590206108797075","0.00019590206108797075","13:0.002032026597949599","13:68","13:0.001773538057814994","0.0250244140625","Yes"
"15","196.70842011183476","39.38880239294339","0.0201416015625","0.034912109375","0.00537109375","1560","0.00043853352257737467","32","0.00043853352257737467","0","0.00043853352257737467","0.00043853352257737467","0:0.0022425040028163645;19:0.002999690018459733","0:68;19:80","0:0.0019259393137654734;19:0.0034568290443243166","0.0201416015625","Yes"
"16","197.78008260848785","191.17954721990054","0.026123046875","0.01953125","0.03271484375","1560","0.0002103157289436228","32","0.0002103157289436228","0","0.0002103157289436228","0.0002103157289436228","23:0.003128126961050748;4:0.0019313640641984986","23:184;4:80","23:0.0031337331839664806;4:0.0019615375185638995","0.026123046875","Yes"
"17","149.90862803204175","91.9821922938649","0.007568359375","0.009765625","0.00537109375","1560","0.0005480073456237934","32","0.0005480073456237934","0","0.0005480073456237934","0.0005480073456237934","27:0.0031262916446665456;8:0.0024391419159798255","27:160;8:108","27:0.003281865908557502;8:0.002665273670546864","0.007568359375","Yes"
"18","203.7962246651674","196.10720648132153","0.006103515625","0.006103515625","0.006103515625","1560","0.00034850034378807707","32","0.00034850034378807707","0","0.00034850034378807707","0.00034850034378807707","12:0.001987239928109008;31:0.010251488285764832","12:68;31:68","12:0.0028933046789640093;31:0.010877527314897828","0.006103515625","Yes"
"19","140.17922609974178","253.4124519201641","0.043212890625","0.063720703125","0.022705078125","1560","0.0026641181751883643","32","0.0026641181751883643","0","0.0026641181751883643","0.0026641181751883643","20:0.0036096956182068984;15:0.002999690018459733","20:108;15:80","20:0.002944130649185972;15:0.0034568290443243166","0.043212890625","Yes"
