"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"0","161.82733281634913","218.77283509563065","0.1368408203125","0.154296875","0.119384765625","1560","0.0002249754895582709","32","0.0002249754895582709","0","0.0002249754895582709","0.0002249754895582709","15:0.00221400587407819;1:0.0022712731108675277","15:68;1:68","15:0.0025508205724636135;1:0.0018240855950288903","0.1368408203125","Yes"
"1","271.10747172434003","188.0481747447059","0.0650634765625","0.037353515625","0.0927734375","1560","0.00023809935388120388","32","0.00023809935388120388","0","0.00023809935388120388","0.00023809935388120388","2:0.0028137777051177315;0:0.0022712731108675277","2:68;0:68","2:0.0024830850320618214;0:0.0018240855950288903","0.0650634765625","Yes"
"2","172.98398403527318","149.41747711251813","0.0421142578125","0.060791015625","0.0234375","1560","0.00041916316876690346","32","0.00041916316876690346","0","0.00041916316876690346","0.00041916316876690346","1:0.0028137777051177315;3:0.0018001523373942507","1:68;3:68","1:0.0024830850320618214;3:0.002264812602656874","0.0421142578125","Yes"
"3","265.70046339568705","206.2809673552441","0.0196533203125","0.0185546875","0.020751953125","1560","0.0002569214317652907","32","0.0002569214317652907","0","0.0002569214317652907","0.0002569214317652907","2:0.0018001523373942507;4:0.0016364863926217887","2:68;4:68","2:0.002264812602656874;4:0.003597841415251657","0.0196533203125","Yes"
"4","163.84912606292366","211.7171207292203","0.034912109375","0.04150390625","0.0283203125","1560","0.00044930247296020003","32","0.00044930247296020003","0","0.00044930247296020003","0.00044930247296020003","3:0.0016364863926217887;5:0.003461916113141339;16:0.001747999625376695","3:68;5:68;16:80","3:0.003597841415251657;5:0.0024981594632189075;16:0.001663466911552891","0.034912109375","Yes"
"5","220.21576097047662","200.0268010587458","0.025390625","0.016845703125","0.033935546875","1560","0.00024138930980051546","32","0.00024138930980051546","0","0.00024138930980051546","0.00024138930980051546","6:0.0022022055571297716;4:0.003461916113141339","6:68;4:68","6:0.0025856855102984744;4:0.0024981594632189075","0.025390625","Yes"
"6","36.75225449127625","26.783644743325144","0.0142822265625","0.025390625","0.002685546875","1560","0.00047235389252126166","32","0.00047235389252126166","0","0.00047235389252126166","0.00047235389252126166","5:0.0022022055571297716;7:0.002715221604166984","5:68;7:68","5:0.0025856855102984744;7:0.0031704278200973823","0.0142822265625","Yes"
"7","236.26835781502538","154.17378358819184","0.08251953125","0.053955078125","0.111083984375","1560","0.0006386181753552225","32","0.0006386181753552225","0","0.0006386181753552225","0.0006386181753552225","6:0.002715221604166984;8:0.0024737882364785357","6:68;8:68","6:0.0031704278200973823;8:0.002469861436584786","0.08251953125","Yes"
"8","238.32702055034179","209.18593523163838","0.0673828125","0.0546875","0.080078125","1560","0.0002578467568882099","32","0.0002578467568882099","0","0.0002578467568882099","0.0002578467568882099","9:0.0030358766853116614;17:0.0025070958137982657;7:0.0024737882364785357","9:68;17:108;7:68","9:0.0024931428934285016;17:0.0027298512353756965;7:0.002469861436584786","0.0673828125","Yes"
"9","118.78114211378421","124.87543707425286","0.015380859375","0.028076171875","0.002685546875","1560","0.00035727359944799305","32","0.00035727359944799305","0","0.00035727359944799305","0.00035727359944799305","8:0.0030358766853116614;10:0.0030012131321938695","8:68;10:68","8:0.0024931428934285016;10:0.0024179869917279606","0.015380859375","Yes"
