"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"0","280.4311575979097","54.733065680808636","0.0098876953125","0.015625","0.004150390625","2584","0.000269926833147869","36","0.000269926833147869","0","0.000269926833147869","0.000269926833147869","1:0.001676496679311884","1:68","1:0.0018740465648023341","0.0098876953125","Yes"
"1","164.36047270806677","134.91780673888843","0.0064697265625","0.011474609375","0.00146484375","2584","0.00020961149869513243","36","0.00020961149869513243","0","0.00020961149869513243","0.00020961149869513243","2:0.0013286440575483172;0:0.001676496679311884","2:68;0:68","2:0.0010654934327666288;0:0.0018740465648023341","0.0064697265625","Yes"
"2","213.48605019465884","205.77791351300402","0.00439453125","0.0068359375","0.001953125","2584","0.00014524622585423296","36","0.00014524622585423296","0","0.00014524622585423296","0.00014524622585423296","1:0.0013286440575483172;3:0.001641907000333065","1:68;3:68","1:0.0010654934327666288;3:0.0014014174632943355","0.00439453125","Yes"
"3","318.8222521619031","246.63599244631044","0.0091552734375","0.01513671875","0.003173828125","2584","0.00017146435878374373","36","0.00017146435878374373","0","0.00017146435878374373","0.00017146435878374373","16:0.006231617587266314;2:0.001641907000333065;4:0.0015606529668389935","16:68;2:68;4:80","16:0.0019674190745952724;2:0.0014014174632943355;4:0.0018691866257478096","0.0091552734375","Yes"
"4","155.1810212498772","111.78255572609005","0.019775390625","0.03857421875","0.0009765625","2584","0.0002733580514893753","36","0.0002733580514893753","0","0.0002733580514893753","0.0002733580514893753","3:0.0015606529668389935;5:0.0020476862616108926","3:80;5:68","3:0.0018691866257478096;5:0.001819070351346458","0.019775390625","Yes"
"5","317.77125301194855","145.4993547498306","0.002685546875","0.00244140625","0.0029296875","2584","0.0002545482828743023","36","0.0002545482828743023","0","0.0002545482828743023","0.0002545482828743023","6:0.0012738297921084385;4:0.0020476862616108926","6:68;4:68","6:0.0010612429326579131;4:0.001819070351346458","0.002685546875","Yes"
"6","314.4630067770425","207.803621728493","0.0054931640625","0.009765625","0.001220703125","2584","0.0004212403556791723","36","0.0004212403556791723","0","0.0004212403556791723","0.0004212403556791723","5:0.0012738297921084385;7:0.0013373777427876654","5:68;7:68","5:0.0010612429326579131;7:0.0016238903776946978","0.0054931640625","Yes"
"7","234.89584968314824","127.27564138571135","0.0054931640625","0.0087890625","0.002197265625","2584","0.0002172610733876549","36","0.0002172610733876549","0","0.0002172610733876549","0.0002172610733876549","17:0.001960264493519187;6:0.0013373777427876654;8:0.0027797420269702056","17:68;6:68;8:80","17:0.001958870678761493;6:0.0016238903776946978;8:0.0022937222869204577","0.0054931640625","Yes"
"8","182.16498739018766","133.1356484498918","0.0050048828125","0.008544921875","0.00146484375","2584","0.00029719295873935467","36","0.00029719295873935467","0","0.00029719295873935467","0.00029719295873935467","9:0.0027419888484339072;7:0.0027797420269702056","9:68;7:80","9:0.002596787069296641;7:0.0022937222869204577","0.0050048828125","Yes"
"9","221.15518725890485","226.9065942421157","0.01806640625","0.015869140625","0.020263671875","2584","0.0001822775250572563","36","0.0001822775250572563","0","0.0001822775250572563","0.0001822775250572563","8:0.0027419888484339072;10:0.0011773948055501526","8:68;10:68","8:0.002596787069296641;10:0.001925958571270231","0.01806640625","Yes"
"10","294.55616099317217","246.8416683630271","0.0057373046875","0.0087890625","0.001708984375","2584","0.0002180823779293437","36","0.0002180823779293437","0","0.0002180823779293437","0.0002180823779293437","9:0.0011773948055501526;11:0.0012631080879858259","9:68;11:68","9:0.001925958571270231;11:0.001740979583829877","0.0057373046875","Yes"
"11","167.17343983116012","113.84286975804436","0.0167236328125","0.026611328125","0.0068359375","2584","0.0002633987069430685","36","0.0002633987069430685","0","0.0002633987069430685","0.0002633987069430685","18:0.0018605212792351389;10:0.0012631080879858259;12:0.0014174605171566323","18:68;10:68;12:68","18:0.0015729846615070708;10:0.001740979583829877;12:0.0009709485313982857","0.0167236328125","Yes"
"12","275.8438686872531","166.3275580607599","0.004150390625","0.00537109375","0.0029296875","2584","0.0001812716512668154","36","0.0001812716512668154","0","0.0001812716512668154","0.0001812716512668154","13:0.0015035242800541249;11:0.0014174605171566323","13:80;11:68","13:0.0014719822947480699;11:0.0009709485313982857","0.004150390625","Yes"
"13","205.69184078038117","163.6394954844335","0.0306396484375","0.01904296875","0.042236328125","2584","0.00017008167498439527","36","0.00017008167498439527","0","0.00017008167498439527","0.00017008167498439527","12:0.0015035242800541249;14:0.0014249249394152619","12:80;14:80","12:0.0014719822947480699;14:0.001791638410628238","0.0306396484375","Yes"
"14","324.7301217727421","113.09895717770154","0.0047607421875","0.008056640625","0.00146484375","2584","0.0005145712105935616","36","0.0005145712105935616","0","0.0005145712105935616","0.0005145712105935616","15:0.0011169725874372871;13:0.0014249249394152619","15:68;13:80","15:0.0013475135088736045;13:0.001791638410628238","0.0047607421875","Yes"
"15","310.9515147991429","29.16904906654032","0.0040283203125","0.006103515625","0.001953125","2584","0.0001555542293064375","36","0.0001555542293064375","0","0.0001555542293064375","0.0001555542293064375","14:0.0011169725874372871;19:0.0011643020600409781","14:68;19:68","14:0.0013475135088736045;19:0.002146192339611941","0.0040283203125","Yes"
"16","143.19226181604623","11.132612638627263","0.0098876953125","0.01806640625","0.001708984375","2584","0.0011865589084000996","36","0.0011865589084000996","0","0.0011865589084000996","0.0011865589084000996","23:0.005681552586125821;3:0.006231617587266314","23:68;3:68","23:0.0032629697671174296;3:0.0019674190745952724","0.0098876953125","Yes"
